,movieId,title,genres
7677,89090,Bill Cunningham New York,Documentary
7678,89118,The Skin I Live In (La piel que habito),Drama
7679,89190,Conan the Barbarian,Action|Adventure|Fantasy
7680,89208,Walled In,Horror|Thriller
7681,89281,Birdemic: Shock and Terror,Romance|Thriller
7682,89305,The Inbetweeners Movie,Adventure|Comedy
7683,89343,Red State,Action|Crime|Horror|Thriller
7684,89386,Pearl Jam Twenty,Documentary|Musical
7685,89388,I Don't Know How She Does It,Comedy
7686,89427,Shark Night 3D,Horror|Thriller
7687,89470,Contagion,Sci-Fi|Thriller|IMAX
7688,89492,Moneyball,Drama
7689,89580,Neds,Drama
7690,89582,Cold Fish (Tsumetai nettaigyo),Drama|Thriller
7691,89586,Phineas and Ferb the Movie: Across the 2nd Dimension,Adventure|Animation|Children
7692,89678,Northanger Abbey,Drama|Romance
7693,89745,The Avengers,Action|Adventure|Sci-Fi|IMAX
7694,89753,Tinker Tailor Soldier Spy,Drama|Film-Noir|Thriller
7695,89759,A Separation (Jodaeiye Nader az Simin),Drama
7696,89761,A Dangerous Method,Drama|Thriller
7697,89774,Warrior,Drama
7698,89804,The Ides of March,Drama
7699,89837,Kill List,Horror|Mystery|Thriller
7700,89840,Killer Elite,Action|Thriller
7701,89862,Bellflower,Action|Drama|Romance
7702,89864,50/50,Comedy|Drama
7703,89898,Generation P,Comedy|Drama|Sci-Fi
7704,89904,The Artist,Comedy|Drama|Romance
7705,89939,Gigi,Comedy
7706,89945,BlinkyTM,Horror|Sci-Fi
7707,90057,Take Shelter,Drama
7708,90243,Three Outlaw Samurai (Sanbiki no samurai),Action|Drama
7709,90245,Antonio Gaudí,Documentary
7710,90249,Real Steel,Action|Drama|Sci-Fi|IMAX
7711,90343,Footloose,Comedy|Drama|Musical
7712,90345,The Thing,Horror|Mystery|Sci-Fi|Thriller
7713,90353,Beautiful Boy,Drama
7714,90357,Tyrannosaur,Drama
7715,90374,Martha Marcy May Marlene,Drama|Thriller
7716,90376,We Need to Talk About Kevin,Drama|Thriller
7717,90384,Behind Enemy Lines II: Axis of Evil,Action|Thriller|War
7718,90403,The Three Musketeers,Action|Adventure
7719,90405,In Time,Crime|Sci-Fi|Thriller
7720,90428,Margaret,Drama
7721,90430,Carnage,Comedy|Drama
7722,90439,Margin Call,Drama|Thriller
7723,90469,Paranormal Activity 3,Horror
7724,90471,Puncture,Drama
7725,90522,Johnny English Reborn,Adventure|Comedy|Thriller
7726,90524,Abduction,Action|Drama|Mystery|Thriller
7727,90528,This Must Be the Place,Crime|Drama|Thriller
7728,90531,Shame,Drama
7729,90576,What's Your Number?,Comedy|Romance
7730,90600,Headhunters (Hodejegerne),Action|Crime|Thriller
7731,90603,Batman: Year One,Action|Animation|Crime
7732,90630,Miss Representation,Documentary
7733,90647,Puss in Boots,Adventure|Animation|Comedy|Fantasy|IMAX
7734,90717,Tower Heist,Action|Comedy|Crime
7735,90719,J. Edgar,Drama
7736,90738,The Double,Action|Crime|Drama|Mystery|Thriller
7737,90746,The Adventures of Tintin,Action|Animation|Mystery|IMAX
7738,90769,Starsuckers,Documentary
7739,90809,Tomboy,Drama
7740,90863,George Harrison: Living in the Material World,Documentary
7741,90866,Hugo,Children|Drama|Mystery
7742,90888,Immortals,Action|Drama|Fantasy
7743,90890,Jack and Jill,Comedy
7744,90943,Into the Abyss,Documentary
7745,90945,The Sign of Four,Adventure|Crime|Drama
7746,91077,The Descendants,Comedy|Drama
7747,91079,Like Crazy,Drama|Romance
7748,91094,The Muppets,Children|Comedy|Musical
7749,91104,The Twilight Saga: Breaking Dawn - Part 1,Adventure|Drama|Fantasy|Romance
7750,91126,War Horse,Drama|War
7751,91128,The Rum Diary,Comedy|Drama|Thriller
7752,91233,Lifted,Animation|Comedy|Sci-Fi
7753,91261,Hipsters (Stilyagi),Drama|Musical|Romance
7754,91266,Another Cinderella Story,Children|Comedy|Musical|Romance
7755,91273,Bunraku,Action|Drama|Fantasy
7756,91323,The Sitter,Comedy
7757,91325,Extremely Loud and Incredibly Close,Drama
7758,91337,Play the Game,Comedy|Romance
7759,91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens),Adventure|Animation|Children|Comedy
7760,91355,Asterix and the Vikings (Astérix et les Vikings),Adventure|Animation|Children|Comedy|Fantasy
7761,91386,Happy Feet Two,Animation|Children|Comedy|IMAX
7762,91414,Arthur Christmas,Animation|Children|Comedy|Drama
7763,91470,Violet & Daisy,Action|Drama
7764,91483,Bullet to the Head,Action|Crime|Film-Noir
7765,91485,The Expendables 2,Action|Adventure
7766,91488,The Snowman,Animation|Children|Musical
7767,91500,The Hunger Games,Action|Adventure|Drama|Sci-Fi|Thriller
7768,91529,The Dark Knight Rises,Action|Adventure|Crime|IMAX
7769,91535,The Bourne Legacy,Action|Adventure|Drama|Thriller|IMAX
7770,91542,Sherlock Holmes: A Game of Shadows,Action|Adventure|Comedy|Crime|Mystery|Thriller
7771,91571,Coriolanus,Drama|Thriller
7772,91622,Young Adult,Comedy|Drama
7773,91628,New Year's Eve,Comedy|Romance
7774,91630,Mission: Impossible - Ghost Protocol,Action|Adventure|Thriller|IMAX
7775,91653,We Bought a Zoo,Comedy|Drama
7776,91658,The Girl with the Dragon Tattoo,Drama|Thriller
7777,91660,The Darkest Hour,Action|Horror|Sci-Fi|Thriller
7778,91666,Last Holiday,Comedy|Drama|Romance
7779,91671,Alvin and the Chipmunks: Chipwrecked,Animation|Comedy
7780,91688,Salvation Boulevard,Comedy|Thriller
7781,91690,Friends with Kids,Comedy
7782,91784,Girl Walks Into a Bar,Comedy|Drama|Fantasy
7783,91842,Contraband,Action|Crime|Drama|Thriller
7784,91860,The Way South (De weg naar het zuiden),Documentary
7785,91869,Being Elmo: A Puppeteer's Journey,Documentary
7786,91873,Joyful Noise,Comedy|Musical
7787,91890,The Iron Lady,Drama
7788,91935,Albatross,Drama
7789,91947,The Revenant,Comedy|Horror
7790,91974,Underworld: Awakening,Action|Fantasy|Horror|IMAX
7791,91976,The Grey,Action|Drama
7792,91978,Man on a Ledge,Crime|Thriller
7793,91981,Sacrifice (Zhao shi gu er),Drama
7794,92008,Haywire,Action|Thriller
7795,92046,Contact High,Comedy
7796,92048,The Whistleblower,Drama|Thriller
7797,92094,Einstein and Eddington,Drama
7798,92192,Apollo 18,Horror|Sci-Fi|Thriller
7799,92198,Seeking Justice,Action|Drama|Thriller
7800,92234,Red Tails,Action|Adventure|Drama|War
7801,92243,The Flowers of War (Jin líng shí san chai),Drama|War
7802,92259,Intouchables,Comedy|Drama
7803,92264,One for the Money,Action|Comedy|Crime
7804,92309,The Innkeepers,Horror|Thriller
7805,92348,Puss in Boots (Nagagutsu o haita neko),Adventure|Animation|Children|Comedy|Fantasy|Romance
7806,92391,Grave Encounters,Horror
7807,92420,Chronicle,Action|Sci-Fi|Thriller
7808,92422,The Woman in Black,Drama|Horror|Thriller
7809,92427,Woman in Love (Rubbeldiekatz),Comedy
7810,92439,The Art of Getting By,Drama|Romance
7811,92475,All Watched Over by Machines of Loving Grace,Documentary
7812,92494,Dylan Moran: Monster,Comedy|Documentary
7813,92507,Safe House,Action|Crime|Mystery|Thriller
7814,92509,The Vow,Drama|Romance
7815,92535,Louis C.K.: Live at the Beacon Theater,Comedy
7816,92637,Pitfall (Otoshiana),Crime|Drama|Fantasy
7817,92643,Monsieur Lazhar,Children|Comedy|Drama
7818,92665,"For a Good Time, Call...",Comedy|Drama|Romance
7819,92674,Janie Jones,Drama|Musical
7820,92681,Journey 2: The Mysterious Island,Action|Adventure|Comedy|Sci-Fi|IMAX
7821,92694,Perfect Sense,Drama|Romance|Sci-Fi
7822,92730,Rollo and the Woods Sprite (Rölli ja metsänhenki),Children|Fantasy
7823,92760,The Atomic Brain,Horror|Sci-Fi
7824,92938,Ghost Rider: Spirit of Vengeance,Action|Fantasy|Thriller
7825,92954,Prayers for Bobby,Drama
7826,93006,A Very Potter Musical,Comedy|Musical
7827,93008,A Very Potter Sequel,Comedy|Musical
7828,93022,Miss Nobody,Comedy|Crime
7829,93040,The Civil War,Documentary|War
7830,93114,Ro.Go.Pa.G.,Comedy|Drama
7831,93134,The Women on the 6th Floor (Les Femmes du 6ème Étage),Comedy
7832,93139,Mega Shark vs. Crocosaurus,Action|Adventure|Horror
7833,93193,Red Hill,Crime|Thriller|Western
7834,93208,Mickey's The Prince and the Pauper,Animation|Children
7835,93242,Gone,Drama|Thriller
7836,93270,Project X,Comedy
7837,93272,Dr. Seuss' The Lorax,Animation|Fantasy|Musical|IMAX
7838,93287,The Big Year,Comedy
7839,93297,Act of Valor,Action|Thriller|War
7840,93320,Trailer Park Boys,Comedy|Crime
7841,93326,This Means War,Action|Comedy|Romance
7842,93363,John Carter,Action|Adventure|Sci-Fi|IMAX
7843,93443,Goon,Comedy|Drama
7844,93502,The Ledge,Drama|Thriller
7845,93510,21 Jump Street,Action|Comedy|Crime
7846,93512,"Jeff, Who Lives at Home",Comedy|Drama
7847,93563,Lockout,Action|Sci-Fi|Thriller
7848,93598,"Snowtown (Snowtown Murders, The)",Crime|Drama|Thriller
7849,93610,Space Battleship Yamato,Action|Adventure|Drama
7850,93721,Jiro Dreams of Sushi,Documentary
7851,93723,Damsels in Distress,Comedy|Romance
7852,93740,Salmon Fishing in the Yemen,Comedy|Drama|Romance
7853,93766,Wrath of the Titans,Action|Adventure|Fantasy|IMAX
7854,93790,Detachment,Drama
7855,93805,Iron Sky,Action|Comedy|Sci-Fi
7856,93819,Absentia,Horror
7857,93831,American Reunion (American Pie 4),Comedy
7858,93838,The Raid: Redemption,Action|Crime
7859,93840,The Cabin in the Woods,Comedy|Horror|Sci-Fi|Thriller
7860,93855,God Bless America,Comedy|Drama
7861,93980,The Three Stooges,Comedy
7862,93982,The Raven,Mystery|Thriller
7863,93988,North & South,Drama|Romance
7864,94011,The Big Bang,Action|Thriller
7865,94015,Mirror Mirror,Adventure|Comedy|Fantasy
7866,94018,Battleship,Action|Sci-Fi|Thriller|IMAX
7867,94070,The Best Exotic Marigold Hotel,Comedy|Drama
7868,94122,Comic-Con Episode IV: A Fan's Hope,Documentary
7869,94130,Bully,Documentary
7870,94150,Hysteria,Comedy|Romance
7871,94160,Dante's Inferno: An Animated Epic,Action|Animation|Fantasy
7872,94262,The Atomic Submarine,Sci-Fi|Thriller
7873,94266,The Five-Year Engagement,Comedy|Romance
7874,94323,Think Like a Man,Comedy
7875,94325,The Lucky One,Drama
7876,94405,Safe,Action|Crime|Thriller
7877,94478,Dark Shadows,Comedy|Horror|IMAX
7878,94494,96 Minutes (2011) ,Drama|Thriller
7879,94503,The Decoy Bride,Comedy|Romance
7880,94661,Rocket Singh: Salesman of the Year,Comedy|Drama
7881,94677,The Dictator,Comedy
7882,94735,Walking with Monsters,Documentary
7883,94777,Men in Black III (M.III.B.) (M.I.B.³),Action|Comedy|Sci-Fi|IMAX
7884,94780,Snow White and the Huntsman,Action|Adventure|Drama
7885,94799,Sound of My Voice,Drama|Mystery|Sci-Fi
7886,94810,Eva,Drama|Fantasy|Sci-Fi
7887,94833,The Pirates! Band of Misfits,Adventure|Animation|Children|Comedy
7888,94864,Prometheus,Action|Horror|Sci-Fi|IMAX
7889,94867,The Pact,Horror|Mystery|Thriller
7890,94896,Bernie,Comedy|Crime|Drama
7891,94919,Inhale,Drama|Thriller
7892,94931,Take This Waltz,Drama|Romance
7893,94953,Wanderlust,Comedy
7894,94959,Moonrise Kingdom,Comedy|Drama|Romance
7895,94985,Get the Gringo,Action|Crime|Drama|Thriller
7896,95004,Superman/Doomsday (2007) ,Action|Animation
7897,95067,A Thousand Words,Comedy|Drama
7898,95088,Safety Not Guaranteed,Comedy|Drama
7899,95105,Madagascar 3: Europe's Most Wanted,Adventure|Animation|Children|Comedy|IMAX
7900,95135,Your Sister's Sister,Comedy|Drama
7901,95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu),Action|Adventure|Animation|Children
7902,95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime),Action|Adventure|Animation|Children
7903,95149,Superman/Batman: Public Enemies,Action|Animation|Fantasy
7904,95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken),Action|Adventure|Animation|Children
7905,95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu),Action|Adventure|Animation|Sci-Fi|Thriller
7906,95167,Brave,Action|Adventure|Animation|Children
7907,95170,Beauty and the Beast: The Enchanted Christmas,Animation|Children|Fantasy|Musical
7908,95175,Front of the Class,Drama
7909,95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen),Action|Adventure|Animation|Sci-Fi
7910,95193,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children
7911,95199,What to Expect When You're Expecting,Comedy|Drama|Romance
7912,95201,To Rome with Love,Comedy
7913,95207,Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror|Thriller
7914,95218,First Position,Documentary
7915,95307,Rock of Ages,Comedy|Drama|Musical|IMAX
7916,95309,Seeking a Friend for the End of the World,Comedy|Drama|Romance
7917,95311,Presto,Animation|Children|Comedy|Fantasy
7918,95313,Jack-Jack Attack,Adventure|Animation|Children|Comedy
7919,95377,One Man Band,Animation|Comedy|Musical
7920,95441,Ted,Comedy|Fantasy
7921,95449,Magic Mike,Drama|Romance
7922,95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi),Action|Adventure|Animation
7923,95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô),Action|Adventure|Animation
7924,95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin),Action|Adventure|Animation
7925,95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen),Action|Adventure|Animation
7926,95508,Cleanskin,Crime|Drama|Thriller
7927,95510,The Amazing Spider-Man,Action|Adventure|Sci-Fi|IMAX
7928,95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu),Action|Adventure|Animation|Fantasy
7929,95543,Ice Age 4: Continental Drift,Adventure|Animation|Comedy
7930,95558,Beasts of the Southern Wild,Drama|Fantasy
7931,95583,Savages,Crime|Drama|Thriller
7932,95624,The Firm,Drama
7933,95633,Spirit Camp,Horror
7934,95654,Geri's Game,Animation|Children
7935,95690,Some Guy Who Kills People,Comedy|Thriller
7936,95717,Treasure Island,Adventure
7937,95720,The Watch,Comedy|Sci-Fi
7938,95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper",Children|Musical|Mystery
7939,95744,2 Days in New York,Comedy
7940,95761,Killer Joe,Crime|Thriller
7941,95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai),Action|Adventure|Animation
7942,95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da),Action|Adventure|Animation
7943,95796,Anaconda: The Offspring,Action|Horror|Sci-Fi|Thriller
7944,95839,A Christmas Carol,Drama|Fantasy
7945,95843,Goodbye Charlie,Comedy|Fantasy|Romance
7946,95858,For the Birds,Animation|Children|Comedy
7947,95873,Ruby Sparks,Comedy|Fantasy|Romance
7948,95875,Total Recall,Action|Sci-Fi|Thriller
7949,95939,The Angels' Share,Comedy|Drama
7950,95949,The Immature (Immaturi),Comedy
7951,95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi),Action|Adventure|Animation
7952,96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu),Action|Adventure|Animation
7953,96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû),Action|Adventure|Animation
7954,96020,Sidewalls (Medianeras),Drama
7955,96079,Skyfall,Action|Adventure|Thriller|IMAX
7956,96084,Hands Over the City (Le mani sulla città),Drama
7957,96110,The Campaign,Comedy
7958,96114,Brake,Crime|Thriller
7959,96121,Hope Springs,Comedy|Drama
7960,96150,The Queen of Versailles,Documentary
7961,96281,ParaNorman,Adventure|Animation|Comedy
7962,96283,Diary of a Wimpy Kid: Dog Days,Children|Comedy
7963,96373,Broken,Drama
7964,96411,6 Days to Air: The Making of South Park,Documentary
7965,96417,Premium Rush,Action|Thriller
7966,96430,The Odd Life of Timothy Green,Comedy|Drama|Fantasy
7967,96432,Lawless,Crime|Drama
7968,96448,Piranha 3DD (a.k.a. Piranha DD),Comedy|Horror
7969,96471,Prime Suspect 3,Crime|Drama|Mystery
7970,96488,Searching for Sugar Man,Documentary
7971,96518,Prime Suspect 6: The Last Witness,Drama|Thriller
7972,96520,Prime Suspect: The Lost Child,Drama|Mystery
7973,96530,Conception,Comedy|Romance
7974,96563,Paradise Lost 3: Purgatory,Documentary
7975,96567,The Words,Drama|Romance
7976,96588,Pitch Perfect,Comedy|Musical
7977,96606,Samsara,Documentary
7978,96608,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi
7979,96610,Looper,Action|Crime|Sci-Fi
7980,96616,That's My Boy,Comedy
7981,96655,Robot & Frank,Comedy|Drama|Sci-Fi
7982,96691,Resident Evil: Retribution,Action|Horror|Sci-Fi|IMAX
7983,96726,Lola Versus,Comedy|Romance
7984,96728,The Master,Drama
7985,96737,Dredd,Action|Sci-Fi
7986,96811,End of Watch,Crime|Drama|Thriller
7987,96815,V/H/S,Horror|Thriller
7988,96821,The Perks of Being a Wallflower,Drama|Romance
7989,96829,The Hunt (Jagten),Drama
7990,96832,Holy Motors,Drama|Fantasy|Musical|Mystery|Sci-Fi
7991,96861,Taken 2,Action|Crime|Drama|Thriller
7992,96917,House at the End of the Street,Horror|Thriller
7993,96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai),Comedy|Fantasy|Romance
7994,96945,Love Lasts Three Years (L'amour dure trois ans),Comedy|Drama|Romance
7995,96964,The Tall Man,Crime|Drama|Mystery
7996,96975,LOL,Comedy|Drama|Romance
7997,97024,Rust and Bone (De rouille et d'os),Drama|Romance
7998,97168,Marley,Documentary
7999,97172,Frankenweenie,Animation|Comedy|Horror|IMAX
8000,97188,Sinister,Horror|Thriller
8001,97194,The Thing: Terror Takes Shape,Documentary
8002,97225,Hotel Transylvania,Animation|Children|Comedy
8003,97230,Side by Side,Documentary
8004,97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori),Action|Crime|Mystery
8005,97304,Argo,Drama|Thriller
8006,97306,Seven Psychopaths,Comedy|Crime
8007,97328,Liberal Arts,Comedy|Drama
8008,97470,Catch .44,Action|Drama|Thriller
8009,97643,[REC]³ 3 Génesis,Horror|Thriller
8010,97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté),Adventure|Comedy
8011,97701,Paranormal Activity 4,Horror|IMAX
8012,97742,Alex Cross,Action|Crime|Mystery|Thriller
8013,97752,Cloud Atlas,Drama|Sci-Fi|IMAX
8014,97757,'Hellboy': The Seeds of Creation,Action|Adventure|Comedy|Documentary|Fantasy
8015,97785,Silent Hill: Revelation 3D,Horror|Mystery|Thriller
8016,97836,Here Comes the Boom,Action|Comedy
8017,97858,Mental,Comedy|Drama
8018,97860,Killing Them Softly,Crime|Drama|Thriller
8019,97866,The Imposter,Documentary
8020,97870,"The Sessions (Surrogate, The)",Drama
8021,97904,Smashed,Comedy|Drama
8022,97913,Wreck-It Ralph,Animation|Comedy
8023,97921,Silver Linings Playbook,Comedy|Drama
8024,97923,Flight,Drama
8025,97936,Anna Karenina,Drama
8026,97938,Life of Pi,Adventure|Drama|IMAX
8027,97950,The Man with the Iron Fists,Action|Adventure|Crime
8028,97988,The Bay,Horror|Sci-Fi|Thriller
8029,98061,Himizu,Children|Crime|Drama
8030,98083,Jackass 3.5,Comedy|Documentary
8031,98122,Indie Game: The Movie,Documentary
8032,98124,"Batman: The Dark Knight Returns, Part 1",Action|Animation|Sci-Fi
8033,98154,Lincoln,Drama|War
8034,98160,Nature Calls,Comedy
8035,98175,Vamps,Comedy|Horror|Romance
8036,98203,The Twilight Saga: Breaking Dawn - Part 2,Adventure|Drama|Fantasy|Romance|IMAX
8037,98230,10 Years,Comedy|Drama|Romance
8038,98239,Red Dawn,Action|War
8039,98243,Rise of the Guardians,Adventure|Animation|Children|Fantasy|IMAX
8040,98279,A Fantastic Fear of Everything,Comedy
8041,98296,Deadfall,Crime|Drama|Thriller
8042,98361,Byzantium,Drama|Fantasy|Thriller
8043,98491,Paperman,Animation|Comedy|Romance
8044,98499,The Fearless Hyena (Xiao quan guai zhao),Action|Comedy
8045,98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan),Action|Comedy
8046,98585,Hitchcock,Drama
8047,98604,From Up on Poppy Hill (Kokuriko-zaka kara),Animation|Drama|Romance
8048,98607,Redline,Action|Animation|Sci-Fi
8049,98623,Winners and Sinners (Qi mou miao ji: Wu fu xing),Action|Comedy|Crime
8050,98633,My Lucky Stars (Fuk sing go jiu),Action|Comedy
8051,98697,"Money Money Money (L'aventure, c'est l'aventure)",Adventure|Comedy
8052,98799,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,Animation|Comedy
8053,98809,The Hobbit: An Unexpected Journey,Adventure|Fantasy|IMAX
8054,98836,Hyde Park on Hudson,Comedy|Drama
8055,98908,How to Make Love to a Woman,Comedy|Romance
8056,98961,Zero Dark Thirty,Action|Drama|Thriller
8057,99005,Fire with Fire,Action|Crime|Drama
8058,99007,Warm Bodies,Comedy|Horror|Romance
8059,99030,Wrong,Comedy|Drama
8060,99087,Playing for Keeps,Comedy|Romance
8061,99106,The Guilt Trip,Comedy
8062,99112,Jack Reacher,Action|Crime|Thriller
8063,99114,Django Unchained,Action|Drama|Western
8064,99117,This Is 40,Drama
8065,99122,I Bought a Vampire Motorcycle,Comedy|Horror
8066,99130,Ice Cream Man,Comedy|Horror
8067,99145,"The Impossible (Imposible, Lo)",Drama|Thriller
8068,99149,"Misérables, Les",Drama|Musical|Romance|IMAX
8069,99191,Campfire Tales,Horror
8070,99415,Parental Guidance,Comedy
8071,99437,John Dies at the End,Comedy|Fantasy|Horror
8072,99532,"Misérables, Les",Drama|Romance
8073,99574,Promised Land,Drama
8074,99636,English Vinglish,Comedy|Drama
8075,99638,Fish Story (Fisshu sutôrî),Comedy
8076,99721,Texas Chainsaw 3D,Horror|Mystery|Thriller
8077,99728,Gangster Squad,Action|Crime|Drama
8078,99750,The Iceman,Crime|Drama|Thriller
8079,99764,It's Such a Beautiful Day,Animation|Comedy|Drama|Fantasy|Sci-Fi
8080,99813,"Batman: The Dark Knight Returns, Part 2",Action|Animation
8081,99846,Everything or Nothing: The Untold Story of 007,Documentary
8082,99853,Codependent Lesbian Space Alien Seeks Same,Comedy|Romance|Sci-Fi
8083,99910,The Last Stand,Action|Crime|Thriller
8084,99917,Upstream Color,Romance|Sci-Fi|Thriller
8085,99992,Shadow Dancer,Crime|Drama|Thriller
8086,100044,Human Planet,Documentary
8087,100068,Comme un chef,Comedy
8088,100083,Movie 43,Comedy
8089,100106,The Pervert's Guide to Ideology,Documentary
8090,100159,Sightseers,Comedy
8091,100163,Hansel & Gretel: Witch Hunters,Action|Fantasy|Horror|IMAX
8092,100194,Jim Jefferies: Fully Functional (EPIX),Comedy
8093,100226,Why Stop Now,Comedy|Drama
8094,100277,Tabu,Drama|Romance
8095,100302,Upside Down,Drama|Romance|Sci-Fi
8096,100304,The Liability,Action|Thriller
8097,100306,Angst ,Drama|Horror
8098,100326,Stand Up Guys,Comedy|Crime
8099,100383,Side Effects,Crime|Drama|Mystery|Thriller
8100,100390,Identity Thief,Comedy|Crime
8101,100397,The ABCs of Death,Horror
8102,100487,Beautiful Creatures,Drama|Fantasy|Romance
8103,100498,A Good Day to Die Hard,Action|Crime|Thriller|IMAX
8104,100507,21 and Over,Comedy
8105,100527,Safe Haven,Drama|Mystery|Romance
8106,100553,Frozen Planet,Documentary
8107,100556,The Act of Killing,Documentary
8108,100579,Universal Soldier: Day of Reckoning,Action|Sci-Fi|Thriller
8109,100611,Escape from Planet Earth,Adventure|Animation|Comedy|Sci-Fi
8110,100714,Before Midnight,Drama|Romance
8111,100737,Snitch,Action|Drama|Thriller
8112,100810,Dark Skies,Horror|Sci-Fi|Thriller
8113,100843,Oh Boy (A Coffee in Berlin),Comedy|Drama
8114,100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei),Adventure|Comedy|Fantasy|Romance|IMAX
8115,100906,Maniac Cop 2,Action|Horror|Thriller
8116,101025,Jack the Giant Slayer,Adventure|Fantasy|IMAX
8117,101070,Wadjda,Drama
8118,101072,The Unintentional Kidnapping of Mrs. Elfriede Ott (Die Unabsichtliche Entführung der Frau Elfriede Ott),Comedy
8119,101074,The Legend of Sleepy Hollow,Animation|Comedy|Horror|Musical
8120,101076,G.I. Joe: Retaliation,Action|Adventure|Sci-Fi|Thriller|IMAX
8121,101088,Stoker,Drama|Mystery|Thriller
8122,101112,Oz the Great and Powerful,Action|Adventure|Fantasy|IMAX
8123,101142,The Croods,Adventure|Animation|Comedy
8124,101283,The Incredible Burt Wonderstone,Comedy
8125,101360,The Call,Drama|Thriller
8126,101362,Olympus Has Fallen,Action|Thriller
8127,101415,The First Time,Comedy|Drama|Romance
8128,101423,Mezzo Forte,Action|Animation|Comedy
8129,101525,The Place Beyond the Pines,Crime|Drama
8130,101529,The Brass Teapot,Comedy|Fantasy|Thriller
8131,101531,Phil Spector,Drama
8132,101577,The Host,Action|Adventure|Romance
8133,101612,Admission,Comedy|Romance
8134,101739,Evil Dead,Horror
8135,101741,Trance,Crime|Thriller
8136,101765,"A Perfect Plan (Plan parfait, Un)",Adventure|Comedy|Romance
8137,101864,Oblivion,Action|Adventure|Sci-Fi|IMAX
8138,101884,Dark Tide,Adventure|Drama|Thriller
8139,101895,42,Drama
8140,101962,Wolf Children (Okami kodomo no ame to yuki),Animation|Fantasy
8141,101973,Disconnect,Drama|Thriller
8142,102007,The Invincible Iron Man,Animation
8143,102025,Yongary: Monster from the Deep,Children|Horror|Sci-Fi
8144,102033,Pain & Gain,Action|Comedy|Crime
8145,102058,Hulk Vs.,Animation
8146,102066,Resolution,Horror|Thriller
8147,102070,Grabbers,Comedy|Horror|Sci-Fi
8148,102084,Justice League: Doom (2012) ,Action|Animation|Fantasy
8149,102088,The Grandmaster (Yi dai zong shi),Action|Drama|IMAX
8150,102123,This Is the End,Action|Comedy
8151,102125,Iron Man 3,Action|Sci-Fi|Thriller|IMAX
8152,102165,The English Teacher,Comedy|Drama
8153,102194,Mud,Adventure|Crime|Drama
8154,102217,Bill Hicks: Revelations,Comedy
8155,102278,Pawn,Crime|Thriller
8156,102338,Shaolin Temple (Shao Lin si),Action|Adventure|Drama
8157,102378,Syrup,Comedy|Drama
8158,102407,The Great Gatsby,Drama
8159,102445,Star Trek Into Darkness,Action|Adventure|Sci-Fi|IMAX
8160,102481,The Internship,Comedy
8161,102590,Darkon,Documentary|Fantasy
8162,102602,Mimino,Comedy
8163,102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),Adventure|Comedy
8164,102684,Only God Forgives,Drama|Thriller
8165,102686,The Hangover Part III,Comedy
